769;210;138;186;AUSSOIS;x;
770;234;170;212;TARENTAISE;x;
771;236;190;220;BOURG-SAINT-MAURICE;x;
772;248;154;216;CONFLANS;x;
773;215;148;192;BEAUFORT;x;
774;232;159;207;CHAMONIX;x;
775;239;189;222;SALLANCHES;x;
776;251;151;217;CLUSES;x;
777;239;180;219;FAUCIGNY;x;
778;229;158;205;LA CLUSAZ;x;
779;243;194;226;DOUSSARD;x;
780;251;160;220;ALBANAIS;x;
781;210;144;188;ANNECY;x;
782;225;201;65;KAPLICE;x;
783;255;228;78;CESKY KRUMLOV;x;
784;225;200;65;PRACHATICE;x;
785;255;227;78;SUSICE;x;
786;225;199;65;KLATOVY;x;
787;255;226;78;DOMAZLICE;x;
788;225;198;65;HORSOVSKY TYN;x;
789;255;225;78;TACHOV;x;
790;225;197;65;PLANA;x;
791;225;196;65;AS;x;
792;225;195;65;KRASLICE;x;
793;255;222;78;JACHYMOV;x;
794;225;194;65;KADAN;x;
795;255;220;78;CHUMOTOV;x;
796;225;193;65;MOST;x;
797;255;219;78;DUCHCOV;x;
798;238;243;105;TEPLICE;x;
799;225;192;65;USTI;x;
800;255;218;78;DECIN;x;
801;225;191;65;RUMBURK;x;
802;255;217;78;SLUKNOV;x;
803;243;251;80;JABLONNE;x;
804;225;190;65;LIBEREC;x;
805;255;216;78;FRYDLANT;x;
806;243;252;80;JABLONEC;x;
807;225;189;65;JILEMNICE;x;
808;255;213;78;VRCHLABI;x;
809;225;188;65;TRUTNOV;x;
810;225;206;65;BROUMOV;x;
811;255;212;78;NACHOD;x;
812;225;187;65;ZAMBERK;x;
813;246;217;10;LANSKROUN;x;
814;225;204;65;LITOMYSL;x;
815;243;253;80;POLICKA;x;
816;255;229;78;VYSOKE MYTO;x;
817;225;205;65;RYCHNOV;x;
818;223;204;66;CHRUDIM;x;
819;246;218;10;CHOTEBOR;x;
820;225;203;65;NEMECKY BROD;x;
821;255;230;78;PELHRIMOV;x;
822;255;206;78;TREBON;x;
823;225;212;65;TYN NAD VLTAVOU;x;
824;255;205;78;PISEK;x;
825;243;245;80;STRAKONICE;x;
826;225;211;65;BLATNA;x;
827;246;213;10;PRESTICE;x;
828;243;246;80;STRIBRO;x;
829;255;223;78;TEPLA;x;
830;243;247;80;SOKOLOV;x;
831;224;231;36;LOKET;x;
832;246;214;10;KARLOVY VARY;x;
833;243;248;80;ZLUTICE;x;
834;225;210;65;KRALOVICE;x;
835;255;221;78;PODBORANY;x;
836;225;183;65;RAKOVNIK;x;
837;255;207;78;HOROVICE;x;
838;225;180;65;PRIBRAM;x;
839;225;213;65;SEDLCANY;x;
840;225;181;65;MILEVSKO;x;
841;243;243;80;TABOR;x;
842;246;210;10;BENESOV;x;
843;255;209;78;JESENICE;x;
844;225;209;65;SMICHOV;x;
845;225;214;65;CESKY BROD;x;
846;255;210;78;KOLIN;x;
847;225;179;65;KUTNA HORA;x;
848;243;242;80;LEDEC;x;
849;255;211;78;CASLAV;x;
850;246;216;10;PODEBRADY;x;
851;225;215;65;NOVY BYDZOV;x;
852;243;240;80;DVUR KRALOVE;x;
853;243;239;80;JICIN;x;
854;255;214;78;SEMILY;x;
855;225;207;65;TURNOV;x;
856;255;215;78;MNICHOVO HRADISTE;x;
857;225;185;65;MLADA BOLESLAV;x;
858;225;184;64;CESKA LIPA;x;
859;246;215;10;DUBA;x;
860;225;208;65;MELNIK;x;
861;246;211;10;BRANDYS;x;
862;225;184;65;ROUDNICE;x;
863;255;208;78;SLANY;x;
864;246;212;10;LOUNY;x;
865;243;249;80;ZATEC;x;
866;184;126;2;HODONIN;x;
867;249;175;18;HUSTOPECE;x;
868;241;184;58;MIKULOV;x;
869;225;163;35;MORAVSKY KRUMLOV;x;
870;184;125;2;ZNOJMO;x;
871;241;189;58;MORAVSKE BUDEJOVICE;x;
872;225;165;35;DACICE;x;
873;184;124;2;JIHLAVA;x;
874;249;175;17;TREBIC;x;
875;225;164;35;VELKE MEZIRICI;x;
876;249;175;16;NOVE MESTO;x;
877;184;123;2;BOSKOVICE;x;
878;241;186;58;PROSTEJOV;x;
879;225;162;35;VYSKOV;x;
880;241;185;58;KYJOV;x;
881;249;175;19;UHERSKE HRADISTE;x;
882;241;188;58;UHERSKY BROD;x;
883;225;158;35;HOLESOV;x;
884;184;118;2;KROMERIZ;x;
885;249;175;21;PREROV;x;
886;249;175;20;VALASSKE MEZIRICI;x;
887;225;157;35;NOVY JICIN;x;
888;184;120;2;HRANICE;x;
889;241;187;58;STERNBERK;x;
890;184;121;2;RYMAROV;x;
891;225;160;35;SUMPERK;x;
892;184;122;2;ZABREH;x;
893;225;161;35;SVITAVY;x;
894;249;175;22;LITOVEL;x;
895;229;166;31;FRYDEK;x;
896;200;151;50;CIESZYN;x;
897;200;152;50;OPAVA;x;
898;239;168;17;KRNOV;x;
899;248;200;86;OSOBLAHA;x;
900;167;112;5;FRYVALDOV;x;
901;180;201;84;KLADSKO;x;
902;157;176;70;BYSTRICE;X ;
903;53;65;109;LAUBAN;x;
904;116;131;186;SEIDENBERG;x;
905;91;104;155;G�NTHERSDORF;x;
906;130;145;198;B�HMISCH ROTHENBURG;x;
907;34;45;87;L�BAU;x;
908;84;99;154;ZITTAU;x;
909;33;43;82;MUSKAU;x;
910;67;81;128;BOXBERG;x;
911;48;59;102;HOYERSWERDA;x;
912;67;80;128;KAMENZ;x;
913;42;66;155;K�NIGSBR�CK;x;
914;53;81;183;BISCHOFSWERDA;x;
915;141;160;231;FINSTERWALDE;x;
916;113;131;196;DOBERLUG;x;
917;76;98;181;SONNEWALDE;x;
918;92;111;181;KALAU;x;
919;63;80;143;LUCKAU;x;
920;145;163;232;STRAUPITZ;x;
921;177;192;249;LIEBEROSE;x;
922;113;130;196;NEUZELLE;x;
923;95;113;181;GUBEN;x;
924;60;76;136;PF�RTEN;x;
925;49;61;104;SORAU;x;
926;170;185;243;FORST;x;
927;38;63;155;PEITZ;x;
928;90;108;176;SPREMBERG;x;
929;49;78;188;BEESKOW;x;
930;69;102;224;STORKOW;x;
931;53;84;198;TEUPITZ;x;
932;42;70;174;ZOSSEN;x;
933;69;101;224;BARUTH;x;
934;35;166;47;OSWIECIM;x;
935;34;112;42;BIELSKO;x;
936;83;177;91;SKOCZOW;x;
937;35;165;47;SIEWIERZ;x;
938;61;146;69;BYTOM;x;
939;38;118;46;KATOWICE;x;
940;119;236;130;PSZCZNA;x;
941;32;106;39;RYBNIK;x;
942;61;138;68;WODZISLAW;x;
943;133;176;70;HULCZYN;x;
944;51;133;59;KIETRZ;x;
945;82;162;89;GLUBCZYCE;x;
946;61;198;73;TOSZEK;x;
947;115;231;126;SOSNICOWICE;x;
948;63;145;70;KOZLE;x;
949;70;156;78;UJAZD;x;
950;159;255;168;STRZELCE;x;
951;86;229;100;LUBLINIEC;x;
952;147;248;156;OLESNO;x;
953;40;174;53;MUROW;x;
954;82;229;96;MARKOWE;x;
955;86;184;95;KLUCZBORK;x;
956;83;227;96;NIEMODLIN;x;
957;55;191;68;PRUDNIK;x;
958;43;177;56;GRODKOW;x;
959;44;118;51;NYSA;x;
960;174;249;181;BRZEG;x;
961;64;210;78;OLAWA;x;
962;78;227;92;STRZELIN;x;
963;46;118;53;NIEMCZA;x;
964;38;104;44;KATY;x;
965;81;191;91;ZIEBICE;x;
966;60;150;68;ZABKOWICE;x;
967;133;222;142;RYCHBACH;x;
968;169;249;176;SWIDNICA;x;
969;124;231;134;WALBRZYCH;x;
970;42;198;57;STRZEGOM;x;
971;155;241;163;KAMIENNA GORA;x;
972;34;95;40;BOLKOW;x;
973;76;162;84;JAWOR;x;
974;88;201;99;SWIERZAWA;x;
975;61;145;69;CHOJNIK;x;
976;38;188;52;LWOWEK;x;
977;128;234;138;HAJNOW;x;
978;88;200;99;BOLESLAWIEC;x;
979;61;186;72;SRODA;x;
980;39;107;45;LUBIN;x;
981;41;106;47;GORA;x;
982;84;198;95;SCINAWA;x;
983;32;172;45;WOLOW;x;
984;36;208;52;TRZEBNICA;x;
985;120;237;131;OLESNICA;x;
986;80;224;93;ZMIGROD;x;
987;81;195;92;MILICZ;x;
988;75;160;83;GOSZCZ;x;
989;81;196;92;SYCOW;X ;
990;70;157;78;NAMYSLOW;x;
991;135;239;145;BYTOM ODRZANSKI;x;
992;58;140;65;SZPROTAWA;x;
993;37;183;51;KOZUCHOW;x;
994;60;143;68;ZIELONA GORA;x;
995;90;229;103;ZAGAN;x;
996;39;179;52;PRZEWOZ;x;
997;47;193;61;DYCHOW;x;
998;118;205;126;KROSNO;x;
999;29;164;42;SULECHOW;x;
1000;84;176;93;SWIEBODZIN;x;
1001;197;219;96;NOWA RUDA;x;
1002;200;147;33;BRUNTAL;x;
1003;238;166;17;FULNEK;x;
1004;212;178;42;MATREI;x;
1005;231;215;126;LUGGAU;x;
1006;159;140;32;OBERDRAUBURG;x;
1007;217;183;49;STALL;x;
1008;251;232;130;MORTSCHACH;x;
1009;251;233;158;HERMAGOR;x;
1010;227;204;80;GREIFENBURG;x;
1011;166;146;34;SACHSENWEG;x;
1012;246;225;111;OBERVELLACH;x;
1013;227;205;80;INNERKREMS;x;
1014;225;193;16;SPITTAL;x;
1015;212;181;8;FEISTRITZ;x;
1016;147;129;27;TREFFEN;x;
1017;196;168;10;LIEMBERG;x;
1018;234;218;129;GRIFFEN;x;
1019;189;168;49;FRIESACH;x;
1020;232;209;80;WOLFSBERG;x;
1021;237;202;10;SANKT ANDRA;x;
1022;140;122;25;VOLKERMARKT;x;
1023;251;237;158;ALTHOFEN;x;
1024;222;191;20;SANKT VEIT;x;
1025;205;176;16;JAUNTAL;x;
1026;232;199;15;BLEIBURG;x;
1027;234;214;101;GUTENSTEIN;x;
1028;217;195;71;EISENKAPPEL;x;
1029;142;124;25;FERLACH;x;
1030;34;208;59;OBERBURG;x;
1031;46;152;61;TUFFER;x;
1032;83;212;101;GURKFELD;x;
1033;18;102;30;ROHITSCH;x;
1034;33;200;57;GORISCHNITZ;x;
1035;46;159;62;GONOBITZ;x;
1036;87;217;105;WINDISCHGRATZ;x;
1037;18;101;31;UNTERDRAUBURG;x;
1038;60;181;77;MARBURG;x;
1039;101;231;120;PETTAU;x;
1040;74;208;93;FRIEDAU;x;
1041;23;118;36;LUTTENBERG;x;
1042;31;205;56;EIBISWALD;x;
1043;13;80;22;DEUTSCHLANDSBERG;x;
1044;42;154;58;LEIBNITZ;x;
1045;76;201;93;RADKERSBURG;x;
1046;41;149;56;VOITSBERG;x;
1047;16;88;26;FROHNLEITEN;x;
1048;41;150;56;WEIZ;x;
1049;21;196;45;GLEISDORF;x;
1050;62;183;79;FELDBACH;x;
1051;86;213;104;FURSTENFELD;x;
1052;65;187;83;HARTBERG;x;
1053;21;196;44;VORAU;x;
1054;17;94;28;FRIEDBERG;x;
1055;17;87;27;MURZZUSCHLAG;x;
1056;92;220;110;KINDBERG;x;
1057;66;186;83;BRUCK;x;
1058;34;133;48;AFLENZ;x;
1059;16;181;40;LEOBEN;x;
1060;73;196;90;KNITTELFELD;x;
1061;36;207;60;MAUTERN;x;
1062;16;92;27;EISENERZ;x;
1063;36;217;61;MARIAZELL;x;
1064;100;225;117;GALLENSTEIN;x;
1065;15;188;39;LIEZEN;x;
1066;40;145;55;ROTTENMANN;x;
1067;19;94;29;OBERZEIRING;x;
1068;27;195;51;OBERWOLZ;x;
1069;33;131;47;SANKT LAMBRECHT;x;
1070;93;219;111;MURAU;x;
1071;98;222;116;DONNERSBACH;x;
1072;36;210;61;SOLK;x;
1073;186;153;20;GROBMING;x;
1074;18;92;28;SCHLADMING;x;
1075;60;183;77;AUSSEE;x;
1076;143;118;16;MITTERSILL;x;
1077;174;145;27;KAPRUN;x;
1078;135;111;16;TAXENBACH;x;
1079;119;97;11;PINZGAU;x;
1080;179;149;31;SAALFELDEN;x;
1081;219;160;46;GASTEIN;x;
1082;147;122;20;BISCHOFSHOFEN;x;
1083;97;79;5;RADSTADT;x;
1084;188;157;31;LUNGAU;x;
1085;133;110;17;TAMSWEG;x;
1086;243;178;51;BERCHTESGADEN;x;
1087;126;103;13;TENNENGAU;x;
1088;102;83;7;FLACHGAU;x;
1089;186;154;28;MONDSEE;x;
1090;176;86;55;VILS;x;
1091;172;70;34;REUTTE;x;
1092;162;63;29;HOLZGAU;x;
1093;200;101;67;LANDECK;x;
1094;150;58;26;NAUDERS;x;
1095;181;89;57;STAMS;x;
1096;179;73;36;OTZTAL;x;
1097;159;67;35;SCHARNITZ;x;
1098;189;70;29;STUBAITAL;x;
1099;195;99;66;SCHWAZ;x;
1100;166;74;42;RATTENBERG;x;
1101;179;87;55;ZILLERTAL;x;
1102;200;79;37;KUFSTEIN;x;
1103;207;115;83;ELLMAU;x;
1104;177;77;42;WINDAUTAL;x;
1105;193;97;63;KITZBUHEL;x;
1106;126;63;203;POSTOJNA;x;
1107;200;161;248;LOGATEC;x;
1108;187;132;255;CERKNICA;x;
1109;198;172;231;LOZ;x;
1110;196;155;246;CUSPERK;x;
1111;139;79;213;KOCEVJE;x;
1112;195;165;232;METLIKA;x;
1113;164;105;237;NOVO MESTO;x;
1114;194;166;227;MIRNA;x;
1115;187;133;255;SKOCJAN;x;
1116;143;82;219;LITIJA;x;
1117;187;131;255;KAMNIK;x;
1118;189;163;222;KRANJ;x;
1119;157;99;229;RADOVLJICA;x;
1120;151;121;188;SKOFJA LOKA;x;
1121;207;173;248;BLED;x;
1122;151;92;224;BELA PEC;x;
1123;241;241;243;WIENER NEUSTADT;x;
1124;218;226;225;NEUNKIRCHEN;x;
1125;155;158;164;PUCHBERG;x;
1126;203;205;206;STARHEMBERG;x;
1127;218;224;225;LEOBERSDORF;x;
1128;253;253;253;MODLING;x;
1129;179;180;183;HAINBURG;x;
1130;236;236;236;GANSERNDORF;x;
1131;254;253;253;ZISTERSDORF;x;
1132;219;229;229;MISTELBACH;x;
1133;196;196;196;FELDSBERG;x;
1134;181;183;184;KORNEUBURG;x;
1135;220;223;225;TULLN;x;
1136;239;241;241;HOLLABRUNN;x;
1137;168;170;174;RETZ;x;
1138;181;183;186;WIENERWALD;x;
1139;243;241;241;LILIENFELD;x;
1140;253;254;253;MELK;x;
1141;242;241;240;YBBS;x;
1142;208;211;213;TRAISMAUER;x;
1143;186;188;191;ARBESBACH;x;
1144;163;166;171;ZWETTL;x;
1145;219;225;225;EGGENBURG;x;
1146;241;241;239;RAABS;x;
1147;219;222;222;LITSCHAU;x;
1148;201;201;199;WEITRA;x;
1149;220;225;224;SCHEIBBS;x;
1150;244;238;238;SONNTAGBERG;x;
1151;186;188;189;AMSTETTEN;x;
1152;223;225;225;PERG;x;
1153;241;243;241;RIEDMARK;x;
1154;138;144;147;FREISTADT;x;
1155;216;222;222;ROHRBACH;x;
1156;241;239;241;ENNS;x;
1157;179;182;184;SATTLEDT;x;
1158;223;224;225;WINDISCHGARSTEN;x;
1159;153;157;159;KIRCHDORF;x;
1160;241;241;241;SCHARNSTEIN;x;
1161;219;221;224;ISCHL;x;
1162;179;171;171;WELS;x;
1163;136;126;126;GMUNDEN;x;
1164;162;152;152;VOCKLABRUCK;x;
1165;143;131;131;GRIESKIRCHEN;x;
1166;195;183;183;SCHARDING;x;
1167;172;168;168;RIED;x;
1168;177;173;173;EGGELSBERG;x;
1169;101;114;212;WAIDHOFEN;x;
1170;98;112;217;ENZERSDORF;x;
1171;249;202;77;LIPNO;x;
1172;213;172;62;BOROVANY;x;
1173;198;176;51;VIMPERK;x;
1174;239;196;94;SOBESLAV;x;
1175;251;221;23;KAMEN;x;
1176;236;189;77;HUMPOLEC;x;
1177;249;223;76;VLASIM;x;
1178;236;207;16;ORLIK;x;
1179;237;208;12;NYRSKO;x;
1180;212;170;57;ROKYCANY;x;
1181;248;213;19;BEROUN;x;
1182;251;225;84;STRASECI;x;
1183;246;251;100;KLADNO;x;
1184;248;204;84;NYRANY;x;
1185;220;196;64;MIMON;x;
1186;249;196;69;ROSICE;x;
1187;241;184;59;PERNSTEJN;x;
1188;246;173;16;BLANSKO;x;
1189;215;153;33;STRAZNICE;x;
1190;249;181;36;SLAVONICE;x;
1191;191;128;6;ZLIN;x;
1192;251;212;120;VESTIN;x;
1193;247;198;77;STARE MESTO;x;
1194;251;185;44;VITKOV;x;
1195;243;189;61;BOGUMIN;x;
1196;45;181;58;SKOCZOW;x;
1197;43;201;57;RUDY;x;
1198;36;116;43;KRAPKOWICE;x;
1199;164;249;172;GLIWICE;x;
1200;71;157;79;KALETY;x;
1201;28;104;35;STARE BUDKOWICE;x;
1202;158;251;167;OTMUCHOW;x;
1203;38;102;44;BIERUTOW;x;
1204;34;225;52;BIELANY;x;
1205;100;222;112;CHOBIENIA;x;
1206;52;213;67;RUDNA;x;
1207;50;207;64;SLAWA;x;
1208;136;232;145;NIETKOWICE;x;
1209;39;104;45;NOWOGRODZIEC;x;
1210;135;239;146;PROCHOWICE;x;
1211;41;123;49;DOBROSZYCE;x;
1212;185;207;83;LADEK;x;
1213;104;46;177;GROSUPLJE;x;
1214;42;217;66;VELENJE;x;
1215;43;217;68;GRATKORN;x;
1216;16;87;26;SPIELFELD;x;
1217;167;156;154;SCHAUNBERG;x;
1218;138;145;147;TRAUNGAU;x;
1219;138;146;147;GERERSDORF;x;
1220;147;156;157;SPANNBERG;x;
1221;138;145;148;SANKT PANKRAZ;x;
1222;38;123;24;LOMBARDORE;x;
1223;135;112;18;WAGING;x;
1224;38;89;147;WERDENFELS;x;
1225;31;80;135;ROTHENFELS;x;
1226;35;219;230;COTE DE LA RIVIERA;x;
1227;114;240;248;COSTA DI ONEGLIA;x;
1228;36;220;231;RIVIERA DI PONENTE;x;
1229;113;239;247;GOLFO DI GENOVA;x;
1230;37;221;232;RIVIERA DI LEVANTE;x;
1231;112;238;246;GOLFO DELLA SPEZIA;x;
1232;38;222;233;COSTA DELLA VERSILIA;x;
1233;111;237;245;GOLFO DI FOLLONICA;x;
1234;39;223;234;COSTA DI ORBETELLO;x;
1235;110;236;244;CAPO LINARO;x;
1236;40;224;235;COSTA DI LAZIO;x;
1237;109;235;243;CAPO CIRCEO;x;
1238;41;225;236;GOLFO DI GAETA;x;
1239;37;197;208;MONTECRISTO RIDGE;x;
1240;32;167;176;SANTA LUCIA BANK;x;
1241;37;198;208;GENOVA CANYONS;x;
1242;32;168;176;SPINOLA SPUR;x;
1243;52;207;217;CAP CORSE;x;
1244;103;229;237;COTE EST;x;
1245;53;208;218;COTE DES NACRES;x;
1246;102;228;236;GOLFE DE VALINCO;x;
1247;187;90;79;CORSICA;x;
1248;54;209;219;GOLFE DE SAGONE;x;
1249;101;227;235;GOLFE DE GALERIA;x;
1250;108;234;242;COSTA DI FERMO;x;
1251;31;215;226;COSTA D'ANCONA;x;
1252;107;233;241;COSTA DI PESARO;x;
1253;30;214;225;COSTA DI RAVENNA;x;
1254;106;232;240;COSTA DI FERRARA;x;
1255;29;213;224;COSTA DI VENEZIA;x;
1256;105;231;239;COSTA DI MARANO;x;
1257;8;250;250;SOUTHERN BALTIC SEA;x;
1258;9;200;200;�RESUND;x;
1259;28;212;223;COSTA D'ISTRIA;x;
1260;104;230;238;KVARNER GULF;x;
1261;32;166;176;MID ADRIATIC BASIN;x;
1262;37;196;208;MID ADRIATIC BASIN;x;
1263;37;195;208;GOLFO DI TRIESTE;x;
1264;37;194;208;LAGUNA DI VENEZIA;x;
1265;89;216;215;STOLPER KUSTE;x;
1266;42;226;237;KOSLINER KUSTE;x;
1267;90;217;216;KOLBERGER KUSTE;x;
1268;19;220;250;HELGOLAND BIGHT;x;
1269;20;250;250;COAST OF HOLLAND;x;
1270;43;227;238;WOLLINER KUSTE;x;
1271;91;218;217;USEDOMER KUSTE;x;
1272;44;228;239;RUGENER KUSTE;x;
1273;92;219;218;ZINGSTER KUSTE;x;
1274;45;229;240;WUSTROWER KUSTE;x;
1275;93;220;219;ROSTOCKER KUSTE;x;
1276;46;230;241;MECKLENBURGER BUCHT;x;
1277;94;221;220;FEMER BAELT;x;
1278;47;231;242;KIELER BUCHT;x;
1279;37;193;208;ODERHAFF;x;
1280;32;165;176;STETTINER HAFF;x;
1281;37;192;208;STRELASUND;x;
1282;32;164;176;BARTHER BODDEN;x;
1283;37;191;208;LUBECKER BUCHT;x;
1284;95;221;229;MELDORFER BUCHT;x;
1285;48;232;243;KNECHSAND;x;
1286;96;222;230;SPIEKEROOGER KUSTE;x;
1287;49;233;244;JUISTER KUSTE;x;
1288;97;223;231;AMELANDER KUST;x;
1289;50;234;245;TERSCHELLINGER KUST;x;
1290;98;224;232;VLIELANDER KUST;x;
1291;51;235;246;TEXELER KUST;x;
1292;99;225;233;HAARLEMER KUST;x;
1293;52;236;247;SCHOUWENER KUST;x;
1294;100;226;234;BEVELANDER KUST;x;
1295;37;184;208;WESTERSCHELDE;x;
1296;47;220;250;GULF OF LION;x;
1297;48;250;250;COTE D'AZUR;x;
1298;49;200;200;LIGURIAN SEA;x;
1299;32;159;176;HOLLANDS DIEP;x;
1300;37;185;208;LEIDSEMEER;x;
1301;57;213;222;ALKMAARDERMEER;x;
1302;32;160;176;MARKERMEER;x;
1303;54;200;250;TYRRENEAN SEA;x;
1304;58;214;224;IJSSELMEER;x;
1305;37;186;208;AMSTELMEER;x;
1306;32;161;176;WADDENEILANDEN;x;
1307;37;187;208;LAUWERSMEER;x;
1308;59;220;250;GULF OF VENICE;x;
1309;60;250;250;ADRIATIC SEA;x;
1310;61;200;200;STRAITS OF OTRANTO;x;
1311;32;162;176;WADDENZEE;x;
1312;37;188;208;DOLLARD;x;
1313;37;189;208;DOVE HARLE;x;
1314;32;163;176;JADEBUSEN;x;
1315;37;190;208;ELBENDELTA;x;
1316;67;250;250;NEUSIEDLER SEE;x;
1317;68;250;250;LAGO FUCINO;x;
1318;69;250;250;LAGO ALBANO;x;
1319;70;250;250;LAGO DI BRACCIANO;x;
1320;71;250;250;LAGO DI VICO;x;
1321;72;250;250;LAGO DI BOLSENA;x;
1322;73;250;250;LAGO TRASIMENO;x;
1323;74;250;250;VALLE DI COMMACHIO;x;
1324;75;250;250;LAGO PAPIRIANE;x;
1325;76;250;250;LAKE BALATON;x;
1326;77;250;250;LAGO DI GARDA;x;
1327;78;250;250;LAGO D'IDRO;x;
1328;79;250;250;LAGO D'ISEO;x;
1329;80;250;250;LAGO DI COMO;x;
1330;81;250;250;LAGO DI MEZZOLA;x;
1331;82;250;250;LAGO DI ANNONE;x;
1332;83;250;250;LAGO DI LUGANO;x;
1333;84;250;250;LAGO MAGGIORE;x;
1334;85;250;250;LAGO D'ORTA;x;
1335;86;250;250;LAGO DI VIVERONE;x;
1336;87;250;250;LAGO DI MOLVENO;x;
1337;88;250;250;KALTERER SEE;x;
1338;89;250;250;LAC DU BOURGET;x;
1339;90;250;250;LAC D'ANNECY;x;
1340;91;250;250;LAC DE JOUX;x;
1341;92;250;250;LAC DE NEUCHATEL;x;
1342;93;250;250;MURTENSEE;x;
1343;94;250;250;BIELERSEE;x;
1344;95;250;250;THUNERSEE;x;
1345;96;250;250;VIERWALDSTATTERSEE;x;
1346;97;250;250;ZUGERSEE;x;
1347;98;250;250;SEMPACHERSEE;x;
1348;99;250;250;ZURICHSEE;x;
1349;100;250;250;GREIFENSEE;x;
1350;101;250;250;WALENSEE;x;
1351;102;250;250;SCHLUCHSEE;x;
1352;103;250;250;FORGGENSEE;x;
1353;104;250;250;STAFFELSEE;x;
1354;105;250;250;WALCHENSEE;x;
1355;106;250;250;AMMERSEE;x;
1356;107;250;250;STARNBERGER SEE;x;
1357;108;250;250;TEGERNSEE;x;
1358;109;250;250;CHIEMSEE;x;
1359;110;250;250;DUMMER;x;
1360;111;250;250;WALLERSEE;x;
1361;112;250;250;ATTERSEE;x;
1362;113;250;250;TRAUNSEE;x;
1363;114;250;250;GRUNDLSEE;x;
1364;115;250;250;ZELLER SEE;x;
1365;116;250;250;MILLSTATTER SEE;x;
1366;117;250;250;LAACHER SEE;x;
1367;118;250;250;STEINHUDER MEER;x;
1368;119;250;250;ZWISCHENAHNER MEER;x;
1369;120;250;250;BEDERKESAER SEE;x;
1370;121;250;250;EWIGES MEER;x;
1371;122;250;250;LEEKSTERMEER;x;
1372;123;250;250;BURGUMER MEER;x;
1373;124;250;250;BELTERWIJDE;x;
1374;125;250;250;TJEUKEMEER;x;
1375;126;250;250;HEEGERNEER;x;
1376;127;250;250;ZOETERMEERSE;x;
1377;128;250;250;LOOSDRECHTSE;x;
1378;129;250;250;WESTENSEE;x;
1379;130;250;250;PLONER SEE;x;
1380;131;250;250;RATZEBURGER SEE;x;
1381;132;250;250;LAASAHNER SEE;x;
1382;133;250;250;SCHWERINER SEE;x;
1383;134;250;250;PLAUER SEE;x;
1384;135;250;250;KUMMEROWER SEE;x;
1385;136;250;250;MURITZ;x;
1386;137;250;250;TOLLENSESEE;x;
1387;138;250;250;RUPPINER SEE;x;
1388;139;250;250;RUCKERSEE;x;
1389;140;250;250;GRIMNITZSEE;x;
1390;141;250;250;HAVEL;x;
1391;142;250;250;BREITLINGSEE;x;
1392;143;250;250;MUGGELSEE;x;
1393;144;250;250;STORKOWER SEE;x;
1394;145;250;250;TEUPITZER SEE;x;
1395;146;250;250;SCHWIELOCHSEE;x;
1396;147;250;250;MADUSEE;x;
1397;148;250;250;WOTSCHWIEN SEE;x;
1398;149;250;250;DRATZIGSEE;x;
1399;150;250;250;VILMSEE;x;
1400;151;250;250;LUNERSEE;x;
1401;155;97;91;ZEEUWS-VLAANDEREN;x;
1402;155;96;91;SLUIS;x;
1403;155;95;91;BEVELAND;x;
1404;155;94;91;THOLEN;x;
1405;155;93;91;SCHOUWEN;x;
1406;155;92;91;OVERFLAKKEE;x;
1407;155;91;91;DORDRECHT;x;
1408;155;90;91;VOORNE;x;
1409;155;89;91;WOUDRICHEM;x;
1410;116;50;46;BUREN;x;
1411;155;77;73;CULEMBORG;x;
1412;112;48;45;VIANEN;x;
1413;135;61;57;ARKEL;x;
1414;183;113;115;SLIEDRECHT;x;
1415;172;102;105;GOUDA;x;
1416;198;129;131;ROTTERDAM;x;
1417;148;74;75;DELFT;x;
1418;160;81;83;ZOETERMEER;x;
1419;172;103;105;LEIDEN;x;
1420;167;90;92;HAARLEM;x;
1421;179;110;111;ALKMAAR;x;
1422;186;117;119;WATERLAND;x;
1423;159;79;81;WESTFRIESLAND;x;
1424;172;101;105;TEXEL;x;
1425;166;95;98;VLIELAND;x;
1426;183;112;115;WIERINGEN;x;
1427;248;214;97;AMERSFOORT;x;
1428;251;212;75;JUTPHAAS;x;
1429;244;200;49;VECHTSTREEK;x;
1430;198;128;131;TERSCHELLING;x;
1431;208;133;60;AMELAND;x;
1432;208;132;60;SCHIERMONNIKOOG;x;
1433;208;131;60;BORKUM;x;
1434;208;130;60;NORDERNEY;x;
1435;208;129;60;LANGEOOG;x;
1436;208;128;60;SPIEKEROOG;x;
1437;208;127;60;WANGEROOG;x;
1438;208;126;60;JUIST;x;
1439;208;125;60;BOSCH;x;
1440;234;140;54;SCHOKLAND;x;
1441;234;139;54;SCHOTERLAND;x;
1442;160;95;24;STELLINGWERVEN;x;
1443;203;133;47;BORNEGO;x;
1444;172;114;28;DONIAWERSTAL;x;
1445;203;123;47;WAGHENBRUGGE;x;
1446;172;107;28;WONSERADEEL;x;
1447;234;147;54;FRONECKERE;x;
1448;203;128;47;HET BILDT;x;
1449;234;139;55;SMALLINGERLAND;x;
1450;234;151;54;ACHTKARSPELEN;x;
1451;220;130;42;DANTUMADEEL;x;
1452;234;146;54;VREDEWOLD;x;
1453;203;132;47;LANGEWOLD;x;
1454;172;106;28;HUMSTERLAND;x;
1455;234;145;54;HUNSIGO;x;
1456;203;131;47;FIVELINGO;x;
1457;172;105;28;OLDAMBT;x;
